case_id,expanded_route_id,base_route_id,source_tree,case_number,global_case_number,seed,route_depth,final_rule,final_output_class_id,expected_mode,input_xml_path,input_xml_flat_path,expected_output_path,tree_version,mapping_version,generator_version
BT-GPA-007__R3-002__R1-004__0023,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,23,6323,75716180890451,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0023.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0023.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0024,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,24,6324,89464648398712,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0024.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0024.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0025,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,25,6325,161321840893386,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0025.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0025.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0026,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,26,6326,80473698130475,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0026.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0026.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0027,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,27,6327,218702947198846,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0027.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0027.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0028,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,28,6328,221406989267730,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0028.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0028.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0029,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,29,6329,72714843562016,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0029.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0029.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0030,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,30,6330,91145881234834,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0030.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0030.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0031,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,31,6331,201920563695417,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0031.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0031.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0032,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,32,6332,252667809993002,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0032.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0032.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0033,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,33,6333,52001741963797,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0033.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0033.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0034,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,34,6334,33774629153074,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0034.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0034.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0035,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,35,6335,74111965998252,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0035.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0035.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0036,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,36,6336,149247873402169,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0036.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0036.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0037,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,37,6337,75017460672238,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0037.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0037.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0038,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,38,6338,46807318299144,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0038.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0038.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0039,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,39,6339,39847352793498,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0039.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0039.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0040,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,40,6340,163504316392544,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0040.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0040.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0041,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,41,6341,90829925284093,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0041.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0041.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0042,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,42,6342,69687296135759,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0042.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0042.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0043,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,43,6343,32661266256817,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0043.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0043.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0044,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,44,6344,9024561498341,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0044.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0044.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0045,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,45,6345,24457393879463,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0045.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0045.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0046,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,46,6346,275413918000905,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0046.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0046.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0047,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,47,6347,156115318452732,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0047.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0047.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0048,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,48,6348,101604667359675,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0048.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0048.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0049,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,49,6349,240813179711956,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0049.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0049.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0050,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,50,6350,30553647454199,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0050.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0050.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0051,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,51,6351,250934036234764,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0051.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0051.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0052,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,52,6352,156319855645063,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0052.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0052.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0053,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,53,6353,59801362245760,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0053.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0053.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0054,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,54,6354,243743248331198,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0054.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0054.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0055,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,55,6355,263941583394567,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0055.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0055.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0056,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,56,6356,90204505598660,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0056.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0056.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0057,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,57,6357,220879616529081,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0057.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0057.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0058,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,58,6358,206470415954080,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0058.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0058.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0059,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,59,6359,158334810947795,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0059.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0059.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0060,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,60,6360,171482426850930,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0060.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0060.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0061,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,61,6361,55806227142507,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0061.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0061.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0062,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,62,6362,39212822089890,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0062.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0062.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
BT-GPA-007__R3-002__R1-004__0063,BT-GPA-007__R3-002__R1-004,BT-GPA-007,General_post_primera_asignacion,63,6363,123756050814865,3,Regla no. 1,IR_A_REGLA_NO_1_CON_LOS_ABFS__R1_RANDOM_FULL_GROUP,ACCEPTED_SET_OR_DETERMINISTIC_SINGLETON,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0063.xml,02_inputs_xml_flat/BT-GPA-007__R3-002__R1-004__0063.xml,03_expected/expected_outputs.csv,MOTOR_BT_DRAWIO_EXPANDED_V1,BT_FLAT_V1,XML_INPUT_GENERATOR_BT_FLAT_V3_GENDER_STRUCTURE_2026_06_03
